date,ticker,trackinsight_key,usd_flow,nav,perf_pct,cumulative_flow,daily_inflow,daily_outflow,flow_zscore,flow_5d,flow_20d,regime,pressure,category,underlying,leverage
2026-02-09,NRGU,ARCX:NRGU,0.0,27.87,0.0076,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-02-10,NRGU,ARCX:NRGU,0.0,27.48,-0.0141,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-02-11,NRGU,ARCX:NRGU,0.0,29.77,0.0834,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-02-12,NRGU,ARCX:NRGU,0.0,27.58,-0.0734,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-02-13,NRGU,ARCX:NRGU,0.0,28.61,0.0373,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-02-17,NRGU,ARCX:NRGU,0.0,27.63,-0.0345,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-02-18,NRGU,ARCX:NRGU,0.0,28.98,0.0491,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-02-19,NRGU,ARCX:NRGU,0.0,29.84,0.0296,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-02-20,NRGU,ARCX:NRGU,0.0,29.55,-0.0097,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-02-23,NRGU,ARCX:NRGU,0.0,29.23,-0.011,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-02-24,NRGU,ARCX:NRGU,0.0,29.24,0.0005,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-02-25,NRGU,ARCX:NRGU,0.0,28.39,-0.0293,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-02-26,NRGU,ARCX:NRGU,0.0,28.79,0.0142,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-02-27,NRGU,ARCX:NRGU,0.0,30.34,0.0539,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-03-02,NRGU,ARCX:NRGU,0.0,33.36,0.0995,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-03-03,NRGU,ARCX:NRGU,0.0,32.95,-0.0122,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-03-04,NRGU,ARCX:NRGU,0.0,33.34,0.0117,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-03-05,NRGU,ARCX:NRGU,0.0,34.33,0.0298,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-03-06,NRGU,ARCX:NRGU,0.0,34.61,0.0082,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-03-09,NRGU,ARCX:NRGU,0.0,34.01,-0.0175,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-03-10,NRGU,ARCX:NRGU,0.0,32.32,-0.0497,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-03-11,NRGU,ARCX:NRGU,0.0,35.72,0.1055,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-03-12,NRGU,ARCX:NRGU,0.0,37.92,0.0613,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-03-13,NRGU,ARCX:NRGU,0.0,37.95,0.0008,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-03-16,NRGU,ARCX:NRGU,0.0,38.29,0.0091,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-03-17,NRGU,ARCX:NRGU,0.0,39.63,0.0348,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-03-18,NRGU,ARCX:NRGU,0.0,40.55,0.0233,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-03-19,NRGU,ARCX:NRGU,0.0,42.09,0.0381,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-03-20,NRGU,ARCX:NRGU,0.0,42.08,-0.0003,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-03-23,NRGU,ARCX:NRGU,0.0,42.29,0.005,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-03-24,NRGU,ARCX:NRGU,0.0,45.57,0.0775,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-03-25,NRGU,ARCX:NRGU,0.0,44.61,-0.021,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-03-26,NRGU,ARCX:NRGU,0.0,48.35,0.0838,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-03-27,NRGU,ARCX:NRGU,0.0,50.56,0.0456,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-03-30,NRGU,ARCX:NRGU,0.0,49.36,-0.0237,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-03-31,NRGU,ARCX:NRGU,0.0,47.13,-0.0452,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-04-01,NRGU,ARCX:NRGU,0.0,42.14,-0.1059,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-04-02,NRGU,ARCX:NRGU,0.0,43.52,0.0329,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-04-06,NRGU,ARCX:NRGU,0.0,44.07,0.0126,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-04-07,NRGU,ARCX:NRGU,0.0,44.89,0.0187,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-04-08,NRGU,ARCX:NRGU,0.0,38.76,-0.1366,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-04-09,NRGU,ARCX:NRGU,0.0,36.75,-0.0519,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-04-10,NRGU,ARCX:NRGU,0.0,36.29,-0.0124,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-04-13,NRGU,ARCX:NRGU,0.0,36.93,0.0175,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-04-14,NRGU,ARCX:NRGU,0.0,34.06,-0.0777,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-04-15,NRGU,ARCX:NRGU,0.0,33.97,-0.0027,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-04-16,NRGU,ARCX:NRGU,0.0,35.69,0.0506,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-04-17,NRGU,ARCX:NRGU,0.0,30.88,-0.1346,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-04-20,NRGU,ARCX:NRGU,0.0,31.51,0.0205,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-04-21,NRGU,ARCX:NRGU,0.0,33.81,0.0729,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-04-22,NRGU,ARCX:NRGU,0.0,35.03,0.0359,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-04-23,NRGU,ARCX:NRGU,0.0,35.7,0.0194,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-04-24,NRGU,ARCX:NRGU,0.0,35.34,-0.0102,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-04-27,NRGU,ARCX:NRGU,0.0,35.76,0.012,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-04-28,NRGU,ARCX:NRGU,0.0,37.71,0.0545,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-04-29,NRGU,ARCX:NRGU,0.0,41.5,0.1003,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-04-30,NRGU,ARCX:NRGU,0.0,42.27,0.0187,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-05-01,NRGU,ARCX:NRGU,0.0,40.42,-0.0437,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-05-06,NRGU,ARCX:NRGU,0.0,35.41,-0.124,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-05-07,NRGU,ARCX:NRGU,0.0,33.28,-0.0601,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-05-08,NRGU,ARCX:NRGU,0.0,33.23,-0.0015,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-05-11,NRGU,ARCX:NRGU,0.0,36.07,0.0855,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-05-12,NRGU,ARCX:NRGU,0.0,36.73,0.0181,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-05-13,NRGU,ARCX:NRGU,0.0,36.46,-0.0072,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-05-14,NRGU,ARCX:NRGU,0.0,37.01,0.0149,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-05-15,NRGU,ARCX:NRGU,0.0,40.42,0.0924,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-05-18,NRGU,ARCX:NRGU,0.0,42.48,0.0509,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-05-19,NRGU,ARCX:NRGU,0.0,43.89,0.0333,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-05-20,NRGU,ARCX:NRGU,0.0,40.65,-0.074,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-05-21,NRGU,ARCX:NRGU,0.0,38.26,-0.0586,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-05-22,NRGU,ARCX:NRGU,0.0,39.09,0.0215,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-05-25,NRGU,ARCX:NRGU,0.0,39.09,0.0,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-05-26,NRGU,ARCX:NRGU,0.0,35.55,-0.0905,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-05-27,NRGU,ARCX:NRGU,0.0,34.51,-0.0292,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-05-28,NRGU,ARCX:NRGU,0.0,35.1,0.0169,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-05-29,NRGU,ARCX:NRGU,0.0,34.35,-0.0211,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-06-01,NRGU,ARCX:NRGU,0.0,37.44,0.0899,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-06-02,NRGU,ARCX:NRGU,0.0,38.64,0.0319,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-06-03,NRGU,ARCX:NRGU,0.0,40.47,0.0475,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-06-04,NRGU,ARCX:NRGU,0.0,39.43,-0.0259,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-06-05,NRGU,ARCX:NRGU,0.0,36.87,-0.0648,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-06-08,NRGU,ARCX:NRGU,0.0,38.37,0.0407,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-06-09,NRGU,ARCX:NRGU,0.0,36.04,-0.0608,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-06-10,NRGU,ARCX:NRGU,0.0,38.27,0.0619,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-06-11,NRGU,ARCX:NRGU,0.0,35.44,-0.0739,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-06-12,NRGU,ARCX:NRGU,0.0,36.38,0.0263,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-06-15,NRGU,ARCX:NRGU,0.0,32.41,-0.1091,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-06-16,NRGU,ARCX:NRGU,0.0,31.78,-0.0193,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-06-17,NRGU,ARCX:NRGU,0.0,30.63,-0.0361,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-06-18,NRGU,ARCX:NRGU,0.0,29.01,-0.0531,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-06-19,NRGU,ARCX:NRGU,0.0,29.01,0.0,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-06-22,NRGU,ARCX:NRGU,0.0,30.44,0.0495,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-06-23,NRGU,ARCX:NRGU,0.0,30.99,0.0179,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-06-24,NRGU,ARCX:NRGU,0.0,29.48,-0.0487,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-06-25,NRGU,ARCX:NRGU,0.0,30.28,0.0271,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-06-26,NRGU,ARCX:NRGU,0.0,29.75,-0.0175,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-06-29,NRGU,ARCX:NRGU,0.0,29.78,0.0011,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-06-30,NRGU,ARCX:NRGU,0.0,28.43,-0.0453,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-07-01,NRGU,ARCX:NRGU,0.0,28.68,0.0088,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-07-02,NRGU,ARCX:NRGU,0.0,29.41,0.0257,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-07-03,NRGU,ARCX:NRGU,0.0,29.41,0.0,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-07-06,NRGU,ARCX:NRGU,0.0,29.39,-0.0008,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-07-07,NRGU,ARCX:NRGU,0.0,31.82,0.0828,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-07-08,NRGU,ARCX:NRGU,0.0,34.81,0.0938,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-07-09,NRGU,ARCX:NRGU,0.0,33.24,-0.0451,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-07-10,NRGU,ARCX:NRGU,0.0,33.68,0.0134,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-07-13,NRGU,ARCX:NRGU,0.0,37.93,0.1262,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-07-14,NRGU,ARCX:NRGU,0.0,38.25,0.0083,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-07-15,NRGU,ARCX:NRGU,0.0,36.87,-0.036,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-07-16,NRGU,ARCX:NRGU,0.0,38.23,0.0369,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-07-17,NRGU,ARCX:NRGU,0.0,40.65,0.0633,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-07-20,NRGU,ARCX:NRGU,0.0,41.49,0.0205,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-07-21,NRGU,ARCX:NRGU,0.0,43.35,0.0448,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-07-22,NRGU,ARCX:NRGU,0.0,44.18,0.0192,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-07-23,NRGU,ARCX:NRGU,0.0,44.42,0.0053,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-07-24,NRGU,ARCX:NRGU,0.0,44.01,-0.009,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-07-27,NRGU,ARCX:NRGU,0.0,41.0,-0.0685,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-07-28,NRGU,ARCX:NRGU,0.0,39.15,-0.0451,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-07-29,NRGU,ARCX:NRGU,0.0,42.37,0.0822,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-07-30,NRGU,ARCX:NRGU,0.0,43.26,0.0211,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-07-31,NRGU,ARCX:NRGU,0.0,44.82,0.036,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-08-03,NRGU,ARCX:NRGU,0.0,42.3,-0.0562,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-08-04,NRGU,ARCX:NRGU,0.0,41.26,-0.0247,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-08-05,NRGU,ARCX:NRGU,0.0,37.44,-0.0927,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
